researcher,title,author,source,pyear,tc,ac,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
mccammonj,Estimating kinetic rates from accelerated molecular dynamics simulations: Alanine dipeptide in explicit solvent as a case study,"De Oliveira, Cesar Augusto F.; Hamelberg, Donald; McCammon, J. Andrew",JOURNAL OF CHEMICAL PHYSICS,2007,21,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,4,2,1
mccammonj,Exploring assembly energetics of the 30S ribosomal subunit using an implicit solvent approach,"Trylska, J; McCammon, JA; Brooks, CL",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2005,21,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,2,1,1,3,3,0
mccammonj,Correcting for electrostatic cutoffs in free energy simulations: Toward consistency between simulations with different cutoffs,"Resat, H; McCammon, JA",JOURNAL OF CHEMICAL PHYSICS,1998,21,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,0,3,4,0,0,1,0,3,0,0,0
mccammonj,Weighted-ensemble simulated annealing: Faster optimization on hierarchical energy surfaces,"Huber, GA; McCammon, JA",PHYSICAL REVIEW E,1997,21,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,1,0,3,0,1,1,1,2,0,2,2,1,0
mccammonj,ACETYLCHOLINESTERASE - EFFECTS OF IONIC-STRENGTH AND DIMERIZATION ON THE RATE CONSTANTS,"ANTOSIEWICZ, J; GILSON, MK; MCCAMMON, JA",ISRAEL JOURNAL OF CHEMISTRY,1994,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,3,3,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0
mccammonj,"KINETIC EFFECTS OF MULTIPLE CHARGE MODIFICATIONS IN ENZYME-SUBSTRATE REACTIONS - BROWNIAN DYNAMICS SIMULATIONS OF CU, ZN SUPEROXIDE-DISMUTASE","SINES, JJ; MCCAMMON, JA; ALLISON, SA",JOURNAL OF COMPUTATIONAL CHEMISTRY,1992,21,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,1,2,0,3,0,1,1,0,0,1,0,1,0,0,0,0,0,0
mccammonj,IONIC-STRENGTH DEPENDENCE OF ENZYME SUBSTRATE INTERACTIONS - MONTE-CARLO AND POISSON-BOLTZMANN RESULTS FOR SUPEROXIDE-DISMUTASE,"BACQUET, RJ; MCCAMMON, JA; ALLISON, SA",JOURNAL OF PHYSICAL CHEMISTRY,1988,21,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,3,2,1,2,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
mccammonj,PRESSURE-DEPENDENCE OF AROMATIC RING ROTATIONS IN PROTEINS - A COLLISIONAL INTERPRETATION,"KARPLUS, M; MCCAMMON, JA",FEBS LETTERS,1981,21,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2,1,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
mccammonj,HYDRODYNAMIC INTERACTION EFFECTS ON LOCAL MOTIONS OF CHAIN MOLECULES,"PEAR, MR; MCCAMMON, JA",JOURNAL OF CHEMICAL PHYSICS,1981,21,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,0,2,2,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mccammonj,EFFICIENT TRAJECTORY SIMULATION METHODS FOR DIFFUSIONAL BARRIER CROSSING PROCESSES,"NORTHRUP, SH; MCCAMMON, JA",JOURNAL OF CHEMICAL PHYSICS,1980,21,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,3,2,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
mccammonj,Molecular Mimicry and Ligand Recognition in Binding and Catalysis by the Histone Demethylase LSD1-CoREST Complex,"Baron, Riccardo; Binda, Claudia; Tortorici, Marcello; McCammon, J. Andrew; Mattevi, Andrea",STRUCTURE,2011,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,3
mccammonj,Browndye: A software package for Brownian dynamics,"Huber, Gary A.; McCammon, J. Andrew",COMPUTER PHYSICS COMMUNICATIONS,2010,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,1
mccammonj,Continuum simulations of acetylcholine diffusion with reaction-determined boundaries in neuromuscular junction models,"Cheng, Yuhui; Suen, Jason K.; Radic, Zoran; Bond, Stephen D.; Holst, Michael J.; McCammon, J. Andrew",BIOPHYSICAL CHEMISTRY,2007,20,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,2,5,2,2,0
mccammonj,Protein complex formation by acetylcholinesterase and the neurotoxin fasciculin-2 appears to involve an induced-fit mechanism,"Bui, Jennifer M.; McCammon, J. Andrew",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2006,20,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2,3,3,2,0
mccammonj,"Binding of aminoglycosidic antibiotics to the oligonucleotide A-site model and 30S ribosomal subunit: Poisson-Boltzmann model, thermal denaturation, and fluorescence studies","Yang, Grace; Trylska, Joanna; Tor, Yitzhak; McCammon, J. Andrew",JOURNAL OF MEDICINAL CHEMISTRY,2006,20,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,7,2,0,0,1
mccammonj,The folding energy landscape and phosphorylation: modeling the conformational switch of the NFAT regulatory domain,"Shen, TY; Zong, CH; Hamelberg, D; McCammon, JA; Wolynes, PG",FASEB JOURNAL,2005,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,1,2,1,2,2,1
mccammonj,Tetrameric mouse acetylcholinesterase: Continuum diffusion rate calculations by solving the steady-state Smoluchowski equation using finite element methods,"Zhang, DQ; Suen, J; Zhang, YJ; Song, YH; Radic, Z; Taylor, P; Holst, MJ; Bajaj, C; Baker, NA; McCammon, JA",BIOPHYSICAL JOURNAL,2005,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,1,1,1,1,1,0
mccammonj,Use of the grand canonical ensemble in potential of mean force calculations,"Resat, H; Mezei, M; McCammon, JA",JOURNAL OF PHYSICAL CHEMISTRY,1996,20,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0,3,1,1,1,1,0,2,1,2,0,1,0
mccammonj,MOLECULAR-DYNAMICS OF FERROCYTOCHROME-C - TIME-DEPENDENCE OF THE ATOMIC DISPLACEMENTS,"MORGAN, JD; MCCAMMON, JA; NORTHRUP, SH",BIOPOLYMERS,1983,20,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
mccammonj,Using Selectively Applied Accelerated Molecular Dynamics to Enhance Free Energy Calculations,"Wereszczynski, Jeff; McCammon, J. Andrew",JOURNAL OF CHEMICAL THEORY AND COMPUTATION,2010,19,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,4
mccammonj,Impact of calcium on N1 influenza neuraminidase dynamics and binding free energy,"Lawrenz, Morgan; Wereszczynski, Jeff; Amaro, Rommie; Walker, Ross; Roitberg, Adrian; McCammon, J. Andrew",PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS,2010,19,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,6,0
mccammonj,Method to Predict Crowding Effects by Postprocessing Molecular Dynamics Trajectories: Application to the Flap Dynamics of HIV-1 Protease,"Qin, Sanbo; Minh, David D. L.; McCammon, J. Andrew; Zhou, Huan-Xiang",JOURNAL OF PHYSICAL CHEMISTRY LETTERS,2010,19,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,8,0
mccammonj,Single-Channel Current Through Nicotinic Receptor Produced by Closure of Binding Site C-Loop,"Wang, Hai-Long; Toghraee, Reza; Papke, David; Cheng, Xiao-Lin; McCammon, J. Andrew; Ravaioli, Umberto; Sine, Steven M.",BIOPHYSICAL JOURNAL,2009,19,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,4,2
mccammonj,Coupling accelerated molecular dynamics methods with thermodynamic integration simulations,"de Oliveira, Cesar Augusto F.; Hamelberg, Donald; McCammon, J. Andrew",JOURNAL OF CHEMICAL THEORY AND COMPUTATION,2008,19,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,2
mccammonj,Acetylcholinesterase: Mechanisms of covalent inhibition of wild-type and H447I mutant determined by computational analyses,"Cheng, Yuhui; Cheng, Xiaolin; Radic, Zoran; McCammon, J. Andrew",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2007,19,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,4,2,3,2,0
mccammonj,On the application of accelerated molecular dynamics to liquid water simulations,"de Oliveira, Cesar Augusto F.; Hamelberg, Donald; McCammon, J. Andrew",JOURNAL OF PHYSICAL CHEMISTRY B,2006,19,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,5,4,0
mccammonj,Induced fit in mouse acetylcholinesterase upon binding a femtomolar inhibitor: A molecular dynamics study,"Senapati, S; Bui, JM; McCammon, JA",JOURNAL OF MEDICINAL CHEMISTRY,2005,19,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,2,2,4,0,1,0
mccammonj,"Studying the roles of W86, E202, and Y337 in binding of acetylcholine to acetylcholinesterase using a combined molecular dynamics and multiple docking approach","Kua, J; Zhang, YK; Eslami, AC; Butler, JR; McCammon, JA",PROTEIN SCIENCE,2003,19,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1,0,2,2,1,1,0,0
mccammonj,Calculations of relative hydration free energies: A comparative study using thermodynamic integration and an extrapolation method based on a single reference state,"Mordasini, TZ; McCammon, JA",JOURNAL OF PHYSICAL CHEMISTRY B,2000,19,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,0,0,1,1,2,1,3,1
mccammonj,Association and dissociation kinetics of bobwhite quail lysozyme with monoclonal antibody HyHEL-5,"Xavier, KA; McDonald, SM; McCammon, JA; Willson, RC",PROTEIN ENGINEERING,1999,19,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,1,2,1,1,0,3,1,0,1,0,0
mccammonj,Predictive Power of Molecular Dynamics Receptor Structures in Virtual Screening,"Nichols, Sara E.; Baron, Riccardo; Ivetac, Anthony; McCammon, J. Andrew",JOURNAL OF CHEMICAL INFORMATION AND MODELING,2011,18,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,1
mccammonj,A Transition Path Ensemble Study Reveals a Linchpin Role for Mg2+ during Rate-Limiting ADP Release from Protein Kinase A,"Khavrutskii, Ilja V.; Grant, Barry; Taylor, Susan S.; McCammon, J. Andrew",BIOCHEMISTRY,2009,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,1
mccammonj,Coupling the Level-Set Method with Molecular Mechanics for Variational Implicit Solvation of Nonpolar Molecules,"Cheng, Li-Tien; Xie, Yang; Dzubiella, Joachim; McCammon, J. Andrew; Che, Jianwei; Li, Bo",JOURNAL OF CHEMICAL THEORY AND COMPUTATION,2009,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,5,2
mccammonj,Thermodynamics of peptide insertion and aggregation in a lipid bilayer,"Babakhani, Arneh; Gorfe, Alemayehu A.; Kim, Judy E.; McCammon, J. Andrew",JOURNAL OF PHYSICAL CHEMISTRY B,2008,18,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,2,1,0
mccammonj,Springs and speeds in free energy reconstruction from irreversible single-molecule pulling experiments,"Minh, David D. L.; McCammon, J. Andrew",JOURNAL OF PHYSICAL CHEMISTRY B,2008,18,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,6,0,0
mccammonj,Inhibition of cathepsin B by Au(I) complexes: a kinetic and computational study,"Gunatilleke, Shamila S.; de Oliveira, Cesar Augusto F.; McCammon, J. Andrew; Barrios, Amy M.",JOURNAL OF BIOLOGICAL INORGANIC CHEMISTRY,2008,18,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,1,3,1
mccammonj,Finite element analysis of the time-dependent Smoluchowski equation for acetylcholinesterase reaction rate calculations,"Cheng, Yuhui; Suen, Jason K.; Zhang, Deqiang; Bond, Stephen D.; Zhang, Yongjie; Song, Yuhua; Baker, Nathan A.; Bajaj, Chandrajit L.; Holst, Michael J.; McCammon, J. Andrew",BIOPHYSICAL JOURNAL,2007,18,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,5,3,2,0,0
mccammonj,Improved boundary element methods for Poisson-Boltzmann electrostatic potential and force calculations,"Lu, Benzhuo; McCammon, J. Andrew",JOURNAL OF CHEMICAL THEORY AND COMPUTATION,2007,18,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,4,1,4,0
mccammonj,Optimizing the Poisson dielectric boundary with explicit solvent forces and energies: Lessons learned with atom-centered dielectric functions,"Swanson, Jessica M. J.; Wagoner, Jason A.; Baker, Nathan A.; McCammon, J. A.",JOURNAL OF CHEMICAL THEORY AND COMPUTATION,2007,18,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,4,1,1
mccammonj,Unfolding proteins under external forces: A solvable model under the self-consistent pair contact probability approximation,"Shen, T; Canino, LS; McCammon, JA",PHYSICAL REVIEW LETTERS,2002,18,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,4,1,0,1,0,0,2,0,0
mccammonj,Brownian and essential dynamics studies of the HIV-1 integrase catalytic domain,"Weber, W; Demirdjian, H; Lins, RD; Briggs, JM; Ferreira, R; McCammon, JA",JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS,1998,18,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,3,2,1,0,1,2,0,1,1,0
mccammonj,pK(a) shift effects on backbone amide base-catalyzed hydrogen exchange rates in peptides,"Fogolari, F; Esposito, G; Viglino, P; Briggs, JM; McCammon, JA",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,1998,18,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,3,0,1,4,2,0,2,2,0
mccammonj,"Determination of the pK(a) values of titratable groups of an antigen-antibody complex, HyHEL-5-hen egg lysozyme","McDonald, SM; Willson, RC; McCammon, JA",PROTEIN ENGINEERING,1995,18,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,2,0,0,1,1,0,0,2,2,0,0,0,1,1
mccammonj,Electrostatically Biased Binding of Kinesin to Microtubules,"Grant, Barry J.; Gheorghe, Dana M.; Zheng, Wenjun; Alonso, Maria; Huber, Gary; Dlugosz, Maciej; McCammon, J. Andrew; Cross, Robert A.",PLOS BIOLOGY,2011,17,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3
mccammonj,Novel Allosteric Sites on Ras for Lead Generation,"Grant, Barry J.; Lukman, Suryani; Hocker, Harrison J.; Sayyah, Jaqueline; Brown, Joan Heller; McCammon, J. Andrew; Gorfe, Alemayehu A.",PLOS ONE,2011,17,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3
mccammonj,"AFMPB: An adaptive fast multipole, Poisson-Boltzmann solver for calculating electrostatics in biomolecular systems","Lu, Benzhuo; Cheng, Xiaolin; Huang, Jingfang; McCammon, J. Andrew",COMPUTER PHYSICS COMMUNICATIONS,2010,17,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,0
mccammonj,Functional Dynamics of the Folded Ankyrin Repeats of I kappa B alpha Revealed by Nuclear Magnetic Resonance,"Cervantes, Carla F.; Markwick, Phineus R. L.; Sue, Shih-Che; McCammon, J. Andrew; Dyson, H. Jane; Komives, Elizabeth A.",BIOCHEMISTRY,2009,17,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,4,0
mccammonj,Optimization and computational evaluation of a series of potential active site inhibitors of the V82F/I84V drug-resistant mutant of HIV-1 protease: An application of the relaxed complex method of structure-based drug design,"Perryman, Alexander L.; Lin, Jung-Hsin; McCammon, J. Andrew",CHEMICAL BIOLOGY & DRUG DESIGN,2006,17,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,2,5,1,0
mccammonj,Dynamic binding of PKA regulatory subunit RI alpha,"Gullingsrud, J; Kim, C; Taylor, SS; McCammon, JA",STRUCTURE,2006,17,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,5,0,1,0,0
mccammonj,"Relative contributions of desolvation, inter- and intramolecular interactions to binding affinity in protein kinase systems","Sims, PA; Wong, CF; Vuga, D; McCammon, JA; Sefton, BM",JOURNAL OF COMPUTATIONAL CHEMISTRY,2005,17,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,3,2,1,0
mccammonj,The Distinct Conformational Dynamics of K-Ras and H-Ras A59G,"Lukman, Suryani; Grant, Barry J.; Gorfe, Alemayehu A.; Grant, Guy H.; McCammon, J. Andrew",PLOS COMPUTATIONAL BIOLOGY,2010,16,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,4,1
mccammonj,Molecular-Dynamics Simulations of ELIC-a Prokaryotic Homologue of the Nicotinic Acetylcholine Receptor,"Cheng, Xiaolin; Ivanov, Ivaylo; Wang, Hailong; Sine, Steven M.; McCammon, J. Andrew",BIOPHYSICAL JOURNAL,2009,16,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,2,2,0
mccammonj,High-fidelity geometric modeling for biomedical applications,"Yu, Zeyun; Holst, Michael J.; McCammon, J. Andrew",FINITE ELEMENTS IN ANALYSIS AND DESIGN,2008,16,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,2,2
mccammonj,Solvent reaction field potential inside an uncharged globular protein: A bridge between implicit and explicit solvent models?,"Cerutti, David S.; Baker, Nathan A.; McCammon, J. Andrew",JOURNAL OF CHEMICAL PHYSICS,2007,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,3,1,1
